dt,PM1 (ug/m3),PM2.5(ug/m3),PM10(ug/m3),PM1 (ug/m3) atmos env,PM2.5(ug/m3) atmos env,PM10(ug/m3) atmos env,0.3um in 0.1L air,0.5um in 0.1L air,1.0um in 0.1L air,2.5um in 0.1L air,5um in 0.1L air,10um in 0.1L air
13/12/2021 16:09:15,55,89,105,36,59,75,9378,2755,568,86,24,6
13/12/2021 16:09:20,54,91,106,35,60,75,9378,2749,585,88,24,6
13/12/2021 16:09:25,54,89,103,35,59,74,9105,2688,570,84,22,6
13/12/2021 16:09:30,54,88,98,35,58,72,9018,2663,547,82,16,4
13/12/2021 16:09:35,55,88,98,36,58,72,9075,2697,543,78,16,4
13/12/2021 16:09:40,54,90,99,35,59,72,8979,2666,554,86,14,4
13/12/2021 16:09:45,55,92,101,36,61,73,9111,2700,576,88,14,4
13/12/2021 16:09:50,55,92,101,36,61,73,9111,2700,576,88,14,4
13/12/2021 16:09:55,54,91,100,35,60,72,9111,2700,576,88,14,4
13/12/2021 16:10:00,53,90,102,34,59,73,9078,2700,570,92,18,6
13/12/2021 16:10:05,53,90,102,34,59,73,9078,2700,570,92,18,6
13/12/2021 16:10:10,54,91,103,35,60,74,9078,2700,570,92,18,6
13/12/2021 16:10:15,54,89,98,35,59,72,9027,2666,547,82,14,4
13/12/2021 16:10:20,55,89,94,36,59,70,9159,2672,561,68,8,2
13/12/2021 16:10:25,52,87,94,35,57,70,8859,2594,559,70,12,2
13/12/2021 16:10:30,54,90,98,35,59,72,9000,2647,576,74,14,4
13/12/2021 16:10:35,54,92,103,35,61,74,9309,2706,599,80,18,4
13/12/2021 16:10:40,55,92,104,36,61,74,9366,2725,605,78,20,6
13/12/2021 16:10:45,55,94,107,36,62,75,9447,2735,621,90,22,6
13/12/2021 16:10:50,56,93,106,37,61,75,9531,2758,606,86,22,6
13/12/2021 16:10:55,55,90,105,36,59,75,9423,2705,597,82,24,6
13/12/2021 16:11:00,55,89,103,36,59,74,9441,2693,595,74,24,4
13/12/2021 16:11:05,56,91,104,37,60,74,9675,2761,595,78,22,4
13/12/2021 16:11:10,55,91,104,36,60,74,9549,2723,576,86,22,4
13/12/2021 16:11:15,57,93,105,37,61,75,9771,2782,589,88,20,4
13/12/2021 16:11:20,57,93,105,37,61,75,9771,2782,589,88,20,4
13/12/2021 16:11:25,57,93,105,37,61,75,9771,2782,589,88,20,4
13/12/2021 16:11:30,55,91,102,36,60,73,9669,2754,578,90,18,2
13/12/2021 16:11:35,55,91,102,36,60,73,9669,2754,578,90,18,2
13/12/2021 16:11:40,55,91,102,36,60,73,9669,2754,578,90,18,2
13/12/2021 16:11:45,55,92,102,36,60,73,9555,2750,583,86,16,4
13/12/2021 16:11:50,55,92,102,36,60,73,9555,2750,583,86,16,4
13/12/2021 16:11:55,55,92,102,36,60,73,9555,2750,583,86,16,4
13/12/2021 16:12:00,54,90,102,35,59,73,9402,2714,575,84,18,6
13/12/2021 16:12:05,55,92,109,36,61,76,9417,2725,603,91,26,8
13/12/2021 16:12:10,53,90,107,35,59,75,9327,2676,588,87,26,8
13/12/2021 16:12:15,54,92,111,35,61,77,9447,2716,605,95,30,8
13/12/2021 16:12:20,53,90,112,35,59,77,9162,2656,586,99,34,12
13/12/2021 16:12:25,51,87,112,34,57,77,8877,2567,592,99,38,16
13/12/2021 16:12:30,50,84,109,34,55,76,8667,2517,569,89,38,16
13/12/2021 16:12:35,49,83,107,34,55,75,8541,2468,547,91,36,16
13/12/2021 16:12:40,48,81,105,33,53,74,8523,2456,539,91,36,16
13/12/2021 16:12:45,48,79,102,33,52,73,8448,2428,503,91,34,14
13/12/2021 16:12:50,47,78,99,32,52,72,8469,2421,488,93,32,10
13/12/2021 16:12:55,48,76,91,33,52,69,8283,2372,444,78,22,8
13/12/2021 16:13:00,48,78,94,33,52,70,8409,2414,465,82,24,8
13/12/2021 16:13:05,48,77,90,33,52,69,8283,2387,457,76,18,8
13/12/2021 16:13:10,47,76,89,32,51,68,8283,2387,457,76,18,8
13/12/2021 16:13:15,48,77,84,33,51,66,8430,2404,465,66,10,4
13/12/2021 16:13:20,48,78,86,33,52,66,8469,2436,472,66,10,4
13/12/2021 16:13:25,49,82,90,33,54,68,8775,2520,502,74,12,4
13/12/2021 16:13:30,51,83,94,34,55,70,8928,2575,515,72,16,4
13/12/2021 16:13:35,51,81,97,34,53,72,8889,2566,508,72,26,8
13/12/2021 16:13:40,50,80,101,34,53,73,8826,2554,516,76,34,12
13/12/2021 16:13:45,51,82,102,34,54,73,8925,2605,546,80,32,12
13/12/2021 16:13:50,52,83,104,34,54,74,9186,2652,565,80,32,12
13/12/2021 16:13:55,52,82,106,34,54,74,9087,2614,563,82,36,14
13/12/2021 16:14:00,53,85,109,35,56,76,9213,2650,571,86,36,14
13/12/2021 16:14:05,55,89,114,36,59,78,9441,2726,605,92,40,14
13/12/2021 16:14:10,55,87,111,36,57,77,9504,2709,590,90,38,10
13/12/2021 16:14:15,54,85,108,35,56,76,9384,2678,592,82,36,10
13/12/2021 16:14:20,53,84,107,34,55,75,9384,2678,592,82,36,10
13/12/2021 16:14:25,53,84,107,34,55,75,9384,2678,592,82,36,10
13/12/2021 16:14:30,52,84,105,34,55,74,9270,2655,582,78,32,10
13/12/2021 16:14:35,53,85,106,35,56,75,9270,2655,582,78,32,10
13/12/2021 16:14:40,53,85,106,35,56,75,9270,2655,582,78,32,10
13/12/2021 16:14:45,55,87,101,36,57,73,9294,2668,597,70,20,6
13/12/2021 16:14:50,54,86,100,35,56,72,9294,2668,597,70,20,6
13/12/2021 16:14:55,54,86,100,35,56,72,9294,2668,597,70,20,6
13/12/2021 16:15:00,54,88,98,35,58,71,9390,2678,603,66,14,4
13/12/2021 16:15:05,54,88,98,35,58,71,9390,2678,603,66,14,4
13/12/2021 16:15:10,55,89,99,36,59,72,9390,2678,603,66,14,4
13/12/2021 16:15:15,55,89,98,36,59,72,9405,2668,601,62,14,4
13/12/2021 16:15:20,55,89,98,36,59,72,9405,2668,601,62,14,4
13/12/2021 16:15:25,55,89,98,36,59,72,9405,2668,601,62,14,4
13/12/2021 16:15:30,55,89,100,36,59,73,9285,2661,607,66,16,4
13/12/2021 16:15:35,55,89,100,36,59,73,9285,2661,607,66,16,4
13/12/2021 16:15:40,55,89,100,36,59,73,9285,2661,607,66,16,4
13/12/2021 16:15:45,55,89,101,36,58,72,9315,2695,620,70,16,8
13/12/2021 16:15:50,55,89,101,36,58,72,9315,2695,620,70,16,8
13/12/2021 16:15:55,55,89,101,36,58,72,9315,2695,620,70,16,8
13/12/2021 16:16:00,54,87,100,35,57,73,9156,2655,601,64,20,10
13/12/2021 16:16:05,52,84,95,35,55,71,8781,2554,567,62,16,10
13/12/2021 16:16:10,53,85,98,35,56,72,8730,2569,569,64,16,12
13/12/2021 16:16:15,53,85,101,35,56,73,8691,2564,554,72,20,14
13/12/2021 16:16:20,53,85,101,35,56,73,8670,2555,568,72,20,14
13/12/2021 16:16:25,52,84,99,35,55,72,8577,2521,553,70,20,14
13/12/2021 16:16:30,52,85,104,35,56,74,8568,2532,568,87,26,14
13/12/2021 16:16:35,50,83,101,33,54,72,8511,2508,561,89,26,14
13/12/2021 16:16:40,50,84,104,33,55,74,8670,2553,557,87,28,16
13/12/2021 16:16:45,50,84,102,33,55,73,8583,2528,551,87,28,10
13/12/2021 16:16:50,51,88,106,34,58,75,8712,2568,589,95,26,10
13/12/2021 16:16:55,52,90,113,35,59,77,8928,2612,604,107,34,14
13/12/2021 16:17:00,52,90,113,35,59,77,9012,2605,606,107,36,14
13/12/2021 16:17:05,52,90,113,35,59,77,9012,2605,606,107,36,14
13/12/2021 16:17:10,52,90,113,35,59,77,9012,2605,606,107,36,14
13/12/2021 16:17:15,52,90,112,35,59,77,9045,2605,617,105,34,12
13/12/2021 16:17:20,52,90,112,35,59,77,9045,2605,617,105,34,12
13/12/2021 16:17:25,52,90,112,35,59,77,9045,2605,617,105,34,12
13/12/2021 16:17:30,52,89,111,35,59,77,8970,2586,605,105,34,12
13/12/2021 16:17:35,52,91,113,35,60,77,9159,2639,605,111,34,12
13/12/2021 16:17:40,53,91,109,35,60,76,9231,2647,590,102,28,10
13/12/2021 16:17:45,54,95,114,35,63,78,9357,2711,609,110,30,10
13/12/2021 16:17:50,53,95,113,35,63,77,9228,2673,602,114,30,8
13/12/2021 16:17:55,52,93,108,34,61,75,9276,2686,583,104,24,8
13/12/2021 16:18:00,51,90,104,34,59,74,9078,2629,553,96,22,6
13/12/2021 16:18:05,52,90,98,34,59,71,9048,2642,536,86,14,2
13/12/2021 16:18:10,52,91,98,34,60,71,9135,2674,540,88,12,0
13/12/2021 16:18:15,52,91,100,35,60,73,9045,2649,529,88,14,4
13/12/2021 16:18:20,53,92,102,35,61,73,9141,2675,541,90,16,4
13/12/2021 16:18:25,53,92,105,35,61,75,9204,2706,573,88,22,4
13/12/2021 16:18:30,53,89,102,35,59,73,9147,2691,567,78,22,4
13/12/2021 16:18:35,52,85,97,35,56,72,8988,2623,542,68,20,4
13/12/2021 16:18:40,52,85,97,35,56,72,8988,2623,542,68,20,4
13/12/2021 16:18:45,51,80,92,34,52,69,8850,2580,515,60,20,4
13/12/2021 16:18:50,51,80,92,34,52,69,8916,2605,525,60,20,4
13/12/2021 16:18:55,53,79,94,34,52,70,9036,2626,528,60,24,4
13/12/2021 16:19:00,53,78,94,34,52,70,9015,2611,513,60,26,6
13/12/2021 16:19:05,53,78,93,35,52,70,8826,2571,509,56,24,6
13/12/2021 16:19:10,54,78,92,35,52,70,8958,2601,520,54,22,4
13/12/2021 16:19:15,54,77,91,35,52,69,8919,2586,518,52,22,6
13/12/2021 16:19:20,53,74,86,35,51,67,8673,2494,476,46,18,8
13/12/2021 16:19:25,52,73,88,35,51,68,8565,2467,478,52,22,10
13/12/2021 16:19:30,51,72,88,34,50,68,8541,2442,476,52,22,10
13/12/2021 16:19:35,52,76,89,34,51,68,8787,2523,518,52,18,10
13/12/2021 16:19:40,52,75,88,34,51,67,8844,2517,514,48,18,10
13/12/2021 16:19:45,52,78,90,34,52,68,8934,2549,499,52,16,10
13/12/2021 16:19:50,51,75,87,34,51,66,8796,2499,506,50,16,8
13/12/2021 16:19:55,50,75,86,33,51,66,8751,2484,496,48,16,8
13/12/2021 16:20:00,50,74,84,33,51,65,8613,2465,466,48,14,6
13/12/2021 16:20:05,50,74,84,33,51,65,8613,2465,466,48,14,6
13/12/2021 16:20:10,51,77,87,34,52,68,8613,2465,466,48,14,6
13/12/2021 16:20:15,51,77,86,34,52,68,8619,2469,449,48,14,4
13/12/2021 16:20:20,51,77,86,34,52,68,8619,2469,449,48,14,4
13/12/2021 16:20:25,51,76,85,34,52,67,8619,2469,449,48,14,4
13/12/2021 16:20:30,51,77,85,34,52,67,8700,2483,447,54,14,2
13/12/2021 16:20:35,51,77,85,34,52,67,8700,2483,447,54,14,2
13/12/2021 16:20:40,51,77,85,34,52,67,8700,2483,447,54,14,2
13/12/2021 16:20:45,52,78,83,35,52,66,8781,2500,435,50,10,0
13/12/2021 16:20:50,52,78,83,35,52,66,8781,2500,435,50,10,0
13/12/2021 16:20:55,52,78,83,35,52,66,8781,2500,435,50,10,0
13/12/2021 16:21:00,51,76,86,34,51,66,8787,2529,435,50,16,2
13/12/2021 16:21:05,51,76,86,34,51,66,8787,2529,435,50,16,2
13/12/2021 16:21:10,51,76,86,34,51,66,8787,2529,435,50,16,2
13/12/2021 16:21:16,50,74,85,33,50,66,8763,2499,429,50,18,2
13/12/2021 16:21:21,50,74,85,33,50,66,8763,2499,429,50,18,2
13/12/2021 16:21:26,50,74,85,33,50,66,8763,2499,429,50,18,2
13/12/2021 16:21:31,50,75,87,33,51,67,8697,2494,442,56,20,4
13/12/2021 16:21:36,51,76,88,34,52,68,8697,2494,442,56,20,4
13/12/2021 16:21:41,51,76,88,34,52,68,8697,2494,442,56,20,4
13/12/2021 16:21:46,49,74,85,34,51,67,8520,2443,438,50,18,4
13/12/2021 16:21:51,48,73,84,33,50,66,8520,2443,438,50,18,4
13/12/2021 16:21:56,48,73,84,33,50,66,8520,2443,438,50,18,4
13/12/2021 16:22:01,50,77,88,33,51,67,8784,2523,461,58,18,4
13/12/2021 16:22:06,51,80,92,34,52,69,8916,2574,486,66,20,4
13/12/2021 16:22:11,52,82,94,35,54,70,8916,2574,507,64,20,4
13/12/2021 16:22:16,53,85,97,35,56,72,8973,2602,541,72,20,4
13/12/2021 16:22:21,53,88,99,35,58,72,8979,2623,570,74,18,4
13/12/2021 16:22:26,52,88,98,35,58,72,8847,2589,570,78,16,4
13/12/2021 16:22:31,52,88,95,35,58,71,8859,2566,570,78,10,2
13/12/2021 16:22:36,52,88,96,35,58,71,8784,2537,570,84,12,4
13/12/2021 16:22:41,51,88,98,34,58,72,8754,2510,557,94,14,4
13/12/2021 16:22:46,52,91,102,35,60,73,8847,2558,586,102,16,4
13/12/2021 16:22:51,51,89,100,34,59,73,8727,2520,586,96,16,4
13/12/2021 16:22:56,51,88,99,34,58,72,8691,2497,597,92,18,4
13/12/2021 16:23:01,51,89,101,34,59,73,8862,2528,606,96,18,4
13/12/2021 16:23:06,51,89,101,34,59,73,8862,2528,606,96,18,4
13/12/2021 16:23:11,51,89,101,34,59,73,8862,2528,606,96,18,4
13/12/2021 16:23:16,50,87,99,34,57,72,8775,2487,589,90,18,6
13/12/2021 16:23:21,50,86,98,34,57,72,8841,2494,579,88,18,6
13/12/2021 16:23:26,50,85,98,34,56,72,8814,2490,579,84,20,6
13/12/2021 16:23:31,49,85,100,33,56,72,8853,2505,575,92,24,6
13/12/2021 16:23:36,49,85,102,33,56,73,8820,2526,556,94,26,6
13/12/2021 16:23:41,49,84,98,33,55,71,8745,2513,548,86,24,4
13/12/2021 16:23:46,49,83,97,33,54,71,8709,2482,538,86,24,4
13/12/2021 16:23:51,49,82,97,34,54,72,8589,2446,525,84,24,4
13/12/2021 16:23:56,49,83,100,34,55,73,8613,2446,518,94,28,8
13/12/2021 16:24:01,48,80,99,33,53,72,8562,2417,501,92,30,8
13/12/2021 16:24:06,49,82,102,34,54,73,8775,2472,508,100,32,10
13/12/2021 16:24:11,48,82,106,33,54,75,8718,2463,503,104,38,12
13/12/2021 16:24:16,50,84,108,34,55,76,8991,2526,513,104,38,14
13/12/2021 16:24:21,50,84,108,34,55,76,8991,2526,513,104,38,14
13/12/2021 16:24:26,50,84,108,34,55,76,8991,2526,513,104,38,14
13/12/2021 16:24:31,50,84,109,34,55,76,8952,2511,532,100,38,16
13/12/2021 16:24:36,50,84,109,34,55,76,8952,2511,532,100,38,16
13/12/2021 16:24:41,50,84,109,34,55,76,8952,2511,532,100,38,16
13/12/2021 16:24:46,48,82,103,33,54,74,8799,2445,530,94,32,14
13/12/2021 16:24:51,48,82,103,33,54,74,8799,2445,530,94,32,14
13/12/2021 16:24:56,48,82,103,33,54,74,8799,2445,530,94,32,14
13/12/2021 16:25:01,49,82,102,34,54,73,8817,2458,542,92,30,14
13/12/2021 16:25:06,49,82,102,34,54,73,8817,2458,542,92,30,14
13/12/2021 16:25:11,49,82,102,34,54,73,8817,2458,542,92,30,14
13/12/2021 16:25:16,47,81,101,32,53,72,8805,2449,537,92,30,14
13/12/2021 16:25:21,47,81,101,32,53,72,8805,2449,537,92,30,14
13/12/2021 16:25:26,47,81,101,32,53,72,8805,2449,537,92,30,14
13/12/2021 16:25:31,49,82,104,34,54,74,8901,2495,537,94,32,16
13/12/2021 16:25:36,49,82,104,34,54,74,8901,2495,537,94,32,16
13/12/2021 16:25:41,49,82,104,34,54,74,8901,2495,537,94,32,16
13/12/2021 16:25:46,50,82,100,34,54,73,9042,2537,516,82,26,14
13/12/2021 16:25:51,50,82,100,34,54,73,9042,2537,516,82,26,14
13/12/2021 16:25:56,50,82,100,34,54,73,9042,2537,516,82,26,14
13/12/2021 16:26:01,52,82,100,35,54,73,9030,2566,526,80,26,14
13/12/2021 16:26:06,52,82,100,35,54,73,9030,2566,526,80,26,14
13/12/2021 16:26:11,52,82,100,35,54,73,9030,2566,526,80,26,14
13/12/2021 16:26:16,52,81,97,35,53,72,8982,2564,515,72,24,10
13/12/2021 16:26:21,52,81,97,35,53,72,8982,2564,515,72,24,10
13/12/2021 16:26:26,52,81,97,35,53,72,8982,2564,515,72,24,10
13/12/2021 16:26:31,53,79,91,35,53,69,9018,2560,503,60,18,8
13/12/2021 16:26:36,53,79,91,35,53,69,9018,2560,503,60,18,8
13/12/2021 16:26:41,53,79,91,35,53,69,9018,2560,503,60,18,8
13/12/2021 16:26:46,51,79,93,34,53,70,8829,2535,514,68,22,8
13/12/2021 16:26:51,51,79,93,34,53,70,8829,2535,514,68,22,8
13/12/2021 16:26:56,51,79,93,34,53,70,8829,2535,514,68,22,8
13/12/2021 16:27:01,52,77,88,35,52,68,8811,2548,482,58,18,6
13/12/2021 16:27:06,53,78,90,35,52,69,8901,2571,486,58,18,6
13/12/2021 16:27:11,54,78,89,35,52,68,8970,2577,478,54,18,6
13/12/2021 16:27:16,54,78,92,35,52,70,8931,2577,480,58,20,10
13/12/2021 16:27:21,54,80,93,35,53,70,8961,2586,489,60,20,8
13/12/2021 16:27:26,51,81,95,34,53,71,8796,2525,504,70,22,8
13/12/2021 16:27:31,50,81,95,34,53,71,8751,2489,506,74,20,8
13/12/2021 16:27:36,49,81,95,34,53,71,8679,2464,519,72,20,8
13/12/2021 16:27:41,49,83,100,34,55,73,8598,2462,525,88,26,12
13/12/2021 16:27:46,49,82,96,34,54,71,8649,2462,514,76,20,10
13/12/2021 16:27:51,49,84,98,34,55,72,8661,2472,522,84,22,10
13/12/2021 16:27:56,49,85,104,34,56,74,8655,2494,547,90,28,14
13/12/2021 16:28:01,49,86,108,34,57,76,8667,2511,559,98,32,16
13/12/2021 16:28:06,49,86,108,34,57,76,8667,2511,559,98,32,16
13/12/2021 16:28:11,49,86,108,34,57,76,8667,2511,559,98,32,16
13/12/2021 16:28:16,50,86,106,34,57,75,8844,2562,555,94,30,12
13/12/2021 16:28:21,50,86,106,34,57,75,8844,2562,555,94,30,12
13/12/2021 16:28:26,50,86,106,34,57,75,8844,2562,555,94,30,12
13/12/2021 16:28:31,49,83,104,34,55,74,8682,2498,531,92,30,16
13/12/2021 16:28:36,50,81,101,34,53,73,8694,2512,518,82,28,14
13/12/2021 16:28:41,50,81,101,34,53,73,8718,2525,516,84,30,14
13/12/2021 16:28:46,50,81,104,34,53,74,8643,2519,507,90,34,16
13/12/2021 16:28:51,48,79,99,33,52,72,8580,2483,501,84,30,12
13/12/2021 16:28:56,49,80,102,33,52,73,8610,2500,512,88,32,14
13/12/2021 16:29:01,49,79,101,33,52,72,8532,2467,519,86,32,14
13/12/2021 16:29:06,50,78,97,33,52,71,8613,2477,492,84,30,10
13/12/2021 16:29:11,51,79,97,34,53,71,8562,2473,488,78,26,8
13/12/2021 16:29:16,50,77,93,34,52,70,8340,2416,473,72,24,8
13/12/2021 16:29:21,50,80,93,34,53,70,8409,2444,501,72,20,4
13/12/2021 16:29:26,49,79,91,34,53,69,8268,2415,491,74,20,4
13/12/2021 16:29:31,50,78,89,34,52,68,8226,2409,483,66,18,4
13/12/2021 16:29:36,50,78,89,34,52,68,8226,2409,483,66,18,4
13/12/2021 16:29:41,49,77,88,33,51,67,8226,2409,483,66,18,4
13/12/2021 16:29:46,50,78,85,33,52,66,8364,2442,500,62,12,2
13/12/2021 16:29:51,51,79,88,34,52,67,8577,2505,504,62,14,6
13/12/2021 16:29:56,50,79,86,33,52,66,8592,2488,497,62,12,4
13/12/2021 16:30:01,52,82,89,35,54,68,8778,2534,511,64,10,4
13/12/2021 16:30:06,51,80,85,34,53,67,8550,2467,498,58,6,4
13/12/2021 16:30:11,52,83,90,35,55,69,8874,2551,511,66,8,4
13/12/2021 16:30:16,52,83,92,35,55,70,8976,2562,530,68,12,4
13/12/2021 16:30:21,52,82,94,35,54,70,8892,2545,515,72,16,6
13/12/2021 16:30:26,52,83,96,35,55,71,9027,2589,532,72,18,8
13/12/2021 16:30:31,52,83,99,35,55,72,8988,2565,536,80,22,10
13/12/2021 16:30:36,51,81,97,34,53,72,8838,2527,511,78,22,10
13/12/2021 16:30:41,49,82,96,34,54,71,8553,2466,526,80,20,6
13/12/2021 16:30:46,48,79,94,33,52,70,8388,2424,514,80,22,6
13/12/2021 16:30:51,46,77,92,32,51,69,8121,2356,519,80,22,6
13/12/2021 16:30:56,46,77,92,32,51,69,8121,2356,519,80,22,6
13/12/2021 16:31:01,47,81,98,32,53,71,8376,2429,549,90,26,8
13/12/2021 16:31:06,45,78,96,32,52,71,7890,2290,524,86,28,10
13/12/2021 16:31:11,45,80,98,32,53,72,7920,2311,552,88,26,12
13/12/2021 16:31:16,46,80,96,33,53,71,8010,2336,539,84,24,12
13/12/2021 16:31:21,46,81,98,33,53,72,7989,2315,536,94,24,12
13/12/2021 16:31:26,46,81,95,33,53,71,7983,2318,534,86,20,10
13/12/2021 16:31:31,47,81,95,33,53,71,8070,2335,549,84,20,10
13/12/2021 16:31:36,47,80,95,33,53,71,8154,2346,538,78,22,14
13/12/2021 16:31:41,47,81,97,33,53,72,8103,2337,546,82,22,16
13/12/2021 16:31:46,49,81,97,34,53,72,8235,2373,535,82,22,16
13/12/2021 16:31:51,48,79,92,33,53,70,8214,2363,511,74,18,14
13/12/2021 16:31:56,49,81,92,34,53,70,8415,2420,527,70,16,12
13/12/2021 16:32:01,49,80,91,34,53,69,8403,2401,506,72,16,10
13/12/2021 16:32:06,49,80,91,34,53,69,8403,2401,506,72,16,10
13/12/2021 16:32:11,49,80,91,34,53,69,8403,2401,506,72,16,10
13/12/2021 16:32:16,50,80,91,34,53,69,8484,2416,525,68,16,10
13/12/2021 16:32:21,50,78,86,34,52,67,8385,2408,511,56,12,8
13/12/2021 16:32:26,49,76,85,34,52,67,8226,2363,494,56,12,8
13/12/2021 16:32:31,48,76,84,33,52,66,8157,2338,487,60,12,8
13/12/2021 16:32:36,49,79,86,34,53,67,8334,2397,494,64,10,4
13/12/2021 16:32:41,50,79,86,34,53,67,8478,2439,494,60,10,2
13/12/2021 16:32:46,49,77,84,34,52,66,8466,2435,475,54,10,2
13/12/2021 16:32:51,49,78,88,34,52,68,8367,2412,490,66,16,2
13/12/2021 16:32:56,49,78,87,34,52,67,8355,2401,499,66,14,2
13/12/2021 16:33:01,48,77,84,33,52,66,8223,2375,482,60,12,2
13/12/2021 16:33:06,48,77,84,33,52,66,8205,2375,470,62,10,0
13/12/2021 16:33:11,50,78,86,34,52,67,8394,2423,482,62,12,2
13/12/2021 16:33:16,52,81,90,35,53,69,8655,2518,505,68,12,2
13/12/2021 16:33:21,52,81,89,35,53,68,8682,2543,493,64,12,2
13/12/2021 16:33:26,51,81,89,34,53,68,8592,2522,493,64,12,2
13/12/2021 16:33:31,51,81,87,34,53,67,8586,2512,489,62,10,2
13/12/2021 16:33:36,51,82,90,34,54,69,8586,2510,491,70,12,2
13/12/2021 16:33:41,51,82,90,34,54,69,8586,2510,491,70,12,2
13/12/2021 16:33:46,51,80,86,34,53,67,8598,2518,483,54,8,2
13/12/2021 16:33:51,51,80,86,34,53,67,8598,2518,483,54,8,2
13/12/2021 16:33:56,51,80,86,34,53,67,8598,2518,483,54,8,2
13/12/2021 16:34:01,51,80,85,34,53,67,8598,2521,462,56,8,2
13/12/2021 16:34:06,51,80,85,34,53,67,8598,2521,462,56,8,2
13/12/2021 16:34:11,51,80,85,34,53,67,8598,2521,462,56,8,2
13/12/2021 16:34:16,52,82,90,35,54,69,8712,2559,470,64,12,4
13/12/2021 16:34:21,52,82,90,35,54,69,8712,2559,470,64,12,4
13/12/2021 16:34:26,52,82,90,35,54,69,8712,2559,470,64,12,4
13/12/2021 16:34:31,52,82,91,35,54,69,8688,2549,478,66,14,4
13/12/2021 16:34:36,52,82,91,35,54,69,8688,2549,478,66,14,4
13/12/2021 16:34:41,52,82,91,35,54,69,8688,2549,478,66,14,4
13/12/2021 16:34:46,51,81,88,34,53,68,8643,2526,461,60,12,2
13/12/2021 16:34:51,51,81,88,34,53,68,8643,2526,461,60,12,2
13/12/2021 16:34:56,51,81,88,34,53,68,8643,2526,461,60,12,2
13/12/2021 16:35:01,51,80,90,34,53,69,8700,2511,466,58,16,4
13/12/2021 16:35:06,51,80,90,34,53,69,8700,2511,466,58,16,4
13/12/2021 16:35:12,51,80,90,34,53,69,8700,2511,466,58,16,4
13/12/2021 16:35:17,51,80,92,34,53,70,8643,2492,470,62,20,4
13/12/2021 16:35:22,51,80,92,34,53,70,8643,2492,470,62,20,4
13/12/2021 16:35:27,51,80,92,34,53,70,8643,2492,470,62,20,4
13/12/2021 16:35:32,49,75,87,33,51,67,8511,2437,451,56,20,4
13/12/2021 16:35:37,49,75,87,33,51,67,8511,2437,451,56,20,4
13/12/2021 16:35:42,49,75,87,33,51,67,8511,2437,451,56,20,4
13/12/2021 16:35:47,49,75,88,33,51,67,8460,2439,447,58,22,4
13/12/2021 16:35:52,50,77,90,34,52,69,8460,2439,447,58,22,4
13/12/2021 16:35:57,50,77,90,34,52,69,8460,2439,447,58,22,4
13/12/2021 16:36:02,51,76,89,34,51,69,8499,2469,454,52,22,4
13/12/2021 16:36:07,51,75,88,34,51,68,8499,2469,454,52,22,4
13/12/2021 16:36:12,51,75,88,34,51,68,8499,2469,454,52,22,4
13/12/2021 16:36:17,51,75,89,34,51,68,8478,2456,460,56,22,6
13/12/2021 16:36:22,51,75,89,34,51,68,8478,2456,460,56,22,6
13/12/2021 16:36:27,51,75,89,34,51,68,8478,2456,460,56,22,6
13/12/2021 16:36:32,51,75,91,34,51,69,8460,2453,475,56,26,8
13/12/2021 16:36:37,51,75,91,34,51,69,8460,2453,475,56,26,8
13/12/2021 16:36:42,51,75,91,34,51,69,8460,2453,475,56,26,8
13/12/2021 16:36:47,51,73,88,34,51,68,8460,2439,473,48,24,8
13/12/2021 16:36:52,51,73,88,34,51,68,8460,2439,473,48,24,8
13/12/2021 16:36:57,51,73,88,34,51,68,8460,2439,473,48,24,8
13/12/2021 16:37:02,50,71,85,34,50,67,8382,2411,460,44,22,8
13/12/2021 16:37:07,50,71,85,34,50,67,8382,2411,460,44,22,8
13/12/2021 16:37:12,50,71,85,34,50,67,8382,2411,460,44,22,8
13/12/2021 16:37:17,49,70,85,34,50,67,8238,2362,460,46,24,8
13/12/2021 16:37:22,49,70,85,34,50,67,8238,2362,460,46,24,8
13/12/2021 16:37:27,49,70,85,34,50,67,8238,2362,460,46,24,8
13/12/2021 16:37:32,48,68,82,33,49,65,8028,2301,438,46,22,8
13/12/2021 16:37:37,48,68,82,33,49,65,8028,2301,438,46,22,8
13/12/2021 16:37:42,48,68,82,33,49,65,8028,2301,438,46,22,8
13/12/2021 16:37:47,49,71,89,34,50,68,8262,2352,474,52,28,12
13/12/2021 16:37:52,49,71,88,34,50,68,8256,2348,476,52,26,12
13/12/2021 16:37:57,47,71,87,33,50,67,8106,2299,493,52,24,12
13/12/2021 16:38:02,47,73,92,33,51,70,8271,2330,512,60,30,12
13/12/2021 16:38:07,49,75,96,34,51,71,8508,2404,523,66,34,10
13/12/2021 16:38:12,49,74,94,34,51,70,8436,2394,506,64,32,10
13/12/2021 16:38:17,49,76,97,34,52,72,8466,2423,506,68,34,10
13/12/2021 16:38:22,50,79,101,34,53,73,8613,2480,515,78,34,10
13/12/2021 16:38:27,50,82,105,34,54,75,8649,2497,528,88,36,12
13/12/2021 16:38:32,50,81,106,34,53,75,8673,2531,528,88,38,14
13/12/2021 16:38:37,50,80,99,34,53,72,8496,2482,492,84,30,10
13/12/2021 16:38:42,50,81,104,34,53,74,8577,2509,506,92,34,12
13/12/2021 16:38:47,52,83,107,35,55,75,8868,2581,495,100,36,12
